average	sd	ratio	ava	avb	cumsum	p
Fung_ASV10123	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998345009657704	0.001
Fung_ASV10125	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998346578368929	0.001
Fung_ASV5816	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998348147080154	0.001
Fung_ASV7013	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998349715791379	0.001
Fung_ASV7925	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998351284502604	0.001
Fung_ASV7926	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998352853213829	0.001
Fung_ASV8515	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998354421925054	0.001
Fung_ASV8519	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998355990636279	0.001
Fung_ASV8520	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998357559347504	0.001
Fung_ASV8522	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998359128058729	0.001
Fung_ASV8523	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998360696769953	0.001
Fung_ASV9186	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998362265481178	0.001
Fung_ASV9187	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998363834192403	0.001
Fung_ASV9864	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998365402903628	0.001
Fung_ASV9866	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998366971614853	0.001
Fung_ASV9869	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998368540326078	0.001
Fung_ASV9874	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998370109037303	0.001
Fung_ASV9875	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998371677748528	0.001
Fung_ASV9876	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998373246459753	0.001
Fung_ASV5148	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998374815170978	0.001
Fung_ASV5464	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998376383882203	0.001
Fung_ASV5728	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998377952593428	0.001
Fung_ASV6237	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998379521304653	0.001
Fung_ASV6463	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998381090015877	0.001
Fung_ASV6789	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998382658727102	0.001
Fung_ASV6794	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998384227438327	0.001
Fung_ASV7169	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998385796149552	0.001
Fung_ASV7234	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998387364860777	0.001
Fung_ASV7235	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998388933572002	0.001
Fung_ASV7301	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998390502283227	0.001
Fung_ASV7304	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998392070994452	0.001
Fung_ASV7606	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998393639705677	0.001
Fung_ASV7686	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998395208416902	0.001
Fung_ASV7688	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998396777128127	0.001
Fung_ASV7691	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998398345839352	0.001
Fung_ASV7779	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998399914550577	0.001
Fung_ASV7782	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998401483261802	0.001
Fung_ASV7784	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998403051973026	0.001
Fung_ASV8139	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998404620684251	0.001
Fung_ASV8244	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998406189395476	0.001
Fung_ASV8245	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998407758106701	0.001
Fung_ASV8249	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998409326817926	0.001
Fung_ASV8250	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998410895529151	0.001
Fung_ASV8252	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998412464240376	0.001
Fung_ASV8334	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998414032951601	0.001
Fung_ASV8335	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998415601662826	0.001
Fung_ASV8780	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998417170374051	0.001
Fung_ASV8782	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998418739085276	0.001
Fung_ASV8783	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998420307796501	0.001
Fung_ASV8784	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998421876507726	0.001
Fung_ASV8786	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99842344521895	0.001
Fung_ASV8872	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998425013930175	0.001
Fung_ASV8873	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.9984265826414	0.001
Fung_ASV8877	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998428151352625	0.001
Fung_ASV8879	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.99842972006385	0.001
Fung_ASV8880	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998431288775075	0.001
Fung_ASV8881	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.9984328574863	0.001
Fung_ASV8885	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998434426197525	0.001
Fung_ASV8889	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.99843599490875	0.001
Fung_ASV8891	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998437563619975	0.001
Fung_ASV8892	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.9984391323312	0.001
Fung_ASV9012	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998440701042425	0.001
Fung_ASV9014	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99844226975365	0.001
Fung_ASV9017	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998443838464875	0.001
Fung_ASV9020	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998445407176099	0.001
Fung_ASV9022	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998446975887324	0.001
Fung_ASV9449	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998448544598549	0.001
Fung_ASV9555	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998450113309774	0.001
Fung_ASV9556	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998451682020999	0.001
Fung_ASV9560	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998453250732224	0.001
Fung_ASV9564	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998454819443449	0.001
Fung_ASV9565	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998456388154674	0.001
Fung_ASV9566	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998457956865899	0.001
Fung_ASV9687	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998459525577124	0.001
Fung_ASV9691	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998461094288349	0.001
Fung_ASV10136	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998462662999574	0.001
Fung_ASV10142	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998464231710798	0.001
Fung_ASV10145	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998465800422023	0.001
Fung_ASV10148	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998467369133248	0.001
Fung_ASV3278	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998468937844473	0.001
Fung_ASV3628	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998470506555698	0.001
Fung_ASV3776	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998472075266923	0.001
Fung_ASV4318	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998473643978148	0.001
Fung_ASV4663	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998475212689373	0.001
Fung_ASV4712	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998476781400598	0.001
Fung_ASV5085	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998478350111823	0.001
Fung_ASV5244	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998479918823048	0.001
Fung_ASV5245	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998481487534273	0.001
Fung_ASV5247	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998483056245498	0.001
Fung_ASV5314	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998484624956723	0.001
Fung_ASV5315	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998486193667947	0.001
Fung_ASV5426	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998487762379172	0.001
Fung_ASV5499	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998489331090397	0.001
Fung_ASV5849	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998490899801622	0.001
Fung_ASV6185	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998492468512847	0.001
Fung_ASV6235	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998494037224072	0.001
Fung_ASV6389	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998495605935297	0.001
Fung_ASV6390	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998497174646522	0.001
Fung_ASV6465	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998498743357747	0.001
Fung_ASV6466	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998500312068972	0.001
Fung_ASV6703	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998501880780197	0.001
Fung_ASV6704	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998503449491422	0.001
Fung_ASV6705	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998505018202647	0.001
Fung_ASV6858	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998506586913872	0.001
Fung_ASV6946	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998508155625096	0.001
Fung_ASV6948	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998509724336321	0.001
Fung_ASV6956	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998511293047546	0.001
Fung_ASV7223	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998512861758771	0.001
Fung_ASV7228	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998514430469996	0.001
Fung_ASV7231	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998515999181221	0.001
Fung_ASV7333	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998517567892446	0.001
Fung_ASV7336	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998519136603671	0.001
Fung_ASV7486	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998520705314896	0.001
Fung_ASV7496	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998522274026121	0.001
Fung_ASV7610	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998523842737346	0.001
Fung_ASV7611	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99852541144857	0.001
Fung_ASV7684	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998526980159795	0.001
Fung_ASV7818	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99852854887102	0.001
Fung_ASV7820	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998530117582245	0.001
Fung_ASV7822	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99853168629347	0.001
Fung_ASV7825	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998533255004695	0.001
Fung_ASV8003	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.99853482371592	0.001
Fung_ASV8145	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998536392427145	0.001
Fung_ASV8146	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99853796113837	0.001
Fung_ASV8240	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998539529849595	0.001
Fung_ASV8241	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.99854109856082	0.001
Fung_ASV8242	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998542667272045	0.001
Fung_ASV8372	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99854423598327	0.001
Fung_ASV8375	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998545804694495	0.001
Fung_ASV8378	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99854737340572	0.001
Fung_ASV8382	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998548942116944	0.001
Fung_ASV8400	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998550510828169	0.001
Fung_ASV8401	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998552079539394	0.001
Fung_ASV8408	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998553648250619	0.001
Fung_ASV8410	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998555216961844	0.001
Fung_ASV8411	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998556785673069	0.001
Fung_ASV8611	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998558354384294	0.001
Fung_ASV8861	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998559923095519	0.001
Fung_ASV8866	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998561491806744	0.001
Fung_ASV8869	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998563060517969	0.001
Fung_ASV9046	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998564629229194	0.001
Fung_ASV9048	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998566197940419	0.001
Fung_ASV9049	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998567766651644	0.001
Fung_ASV9051	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998569335362869	0.001
Fung_ASV9053	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998570904074093	0.001
Fung_ASV9054	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998572472785318	0.001
Fung_ASV9055	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998574041496543	0.001
Fung_ASV9061	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998575610207768	0.001
Fung_ASV9068	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998577178918993	0.001
Fung_ASV9450	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998578747630218	0.001
Fung_ASV9451	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998580316341443	0.001
Fung_ASV9452	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998581885052668	0.001
Fung_ASV9453	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998583453763893	0.001
Fung_ASV9456	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998585022475118	0.001
Fung_ASV9457	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998586591186343	0.001
Fung_ASV9546	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998588159897568	0.001
Fung_ASV9547	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998589728608792	0.001
Fung_ASV9548	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998591297320018	0.001
Fung_ASV9549	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0.000293789294318115	0	0.998592866031242	0.001
Fung_ASV9734	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998594434742467	0.001
Fung_ASV9736	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998596003453692	0.001
Fung_ASV9738	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998597572164917	0.001
Fung_ASV9740	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998599140876142	0.001
Fung_ASV9741	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998600709587367	0.001
Fung_ASV9742	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998602278298592	0.001
Fung_ASV9743	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998603847009817	0.001
Fung_ASV9746	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998605415721042	0.001
Fung_ASV9748	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998606984432267	0.001
Fung_ASV9749	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998608553143492	0.001
Fung_ASV9751	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998610121854717	0.001
Fung_ASV9753	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998611690565941	0.001
Fung_ASV9756	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998613259277166	0.001
Fung_ASV9757	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998614827988391	0.001
Fung_ASV9759	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998616396699616	0.001
Fung_ASV9760	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998617965410841	0.001
Fung_ASV9764	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998619534122066	0.001
Fung_ASV10150	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998621102833291	0.001
Fung_ASV10153	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998622671544516	0.001
Fung_ASV10154	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998624240255741	0.001
Fung_ASV3743	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998625808966966	0.001
Fung_ASV4749	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998627377678191	0.001
Fung_ASV4835	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998628946389416	0.001
Fung_ASV4961	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998630515100641	0.001
Fung_ASV5100	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998632083811866	0.001
Fung_ASV5107	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.99863365252309	0.001
Fung_ASV5133	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998635221234315	0.001
Fung_ASV5278	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.99863678994554	0.001
Fung_ASV5299	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998638358656765	0.001
Fung_ASV5653	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99863992736799	0.001
Fung_ASV5679	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998641496079215	0.001
Fung_ASV5683	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.99864306479044	0.001
Fung_ASV5774	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998644633501665	0.001
Fung_ASV5862	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.99864620221289	0.001
Fung_ASV5879	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998647770924115	0.001
Fung_ASV5904	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.99864933963534	0.001
Fung_ASV5911	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998650908346565	0.001
Fung_ASV5912	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.99865247705779	0.001
Fung_ASV5922	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998654045769015	0.001
Fung_ASV6018	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998655614480239	0.001
Fung_ASV6138	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998657183191464	0.001
Fung_ASV6146	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998658751902689	0.001
Fung_ASV6166	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998660320613914	0.001
Fung_ASV6167	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998661889325139	0.001
Fung_ASV6172	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998663458036364	0.001
Fung_ASV6177	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998665026747589	0.001
Fung_ASV6408	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998666595458814	0.001
Fung_ASV6453	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998668164170039	0.001
Fung_ASV6460	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998669732881264	0.001
Fung_ASV6461	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998671301592489	0.001
Fung_ASV6494	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998672870303714	0.001
Fung_ASV6496	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998674439014938	0.001
Fung_ASV6733	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998676007726163	0.001
Fung_ASV6734	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998677576437388	0.001
Fung_ASV6736	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998679145148613	0.001
Fung_ASV6737	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998680713859838	0.001
Fung_ASV6753	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998682282571063	0.001
Fung_ASV6754	1.46894647159058e-06	9.74629535661667e-06	0.150718444069451	0.000293789294318115	0	0.998683851282288	0.001
Fung_ASV6778	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998685419993513	0.001
Fung_ASV6779	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998686988704738	0.001
Fung_ASV6825	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998688557415963	0.001
Fung_ASV6826	1.46894647159058e-06	9.74629535661666e-06	0.150718444069451	0	0.000293789294318115	0.998690126127188	0.001
