pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
PWY-7286	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	12.0	1.0	0.0	0.0	54.76571428571429	5.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	5.0	0.0	18.0	36.0	0.0	17.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	1.1428571428571428	3.0	3.0	2.0	16.0	40.37714285714286	19.0	25.0	196.7657142857143	379.37714285714287	353.2857142857143	435.0514285714286	464.9085714285714	324.52	450.9085714285714	559.52	431.9085714285714	231.14285714285714	279.0	335.14285714285717	334.9085714285714	645.4285714285714	209.0	305.7657142857143	754.0514285714286	539.4285714285714	244.7657142857143	132.0	228.0	408.7657142857143	283.0	432.66285714285715	60.0	872.1428571428571	520.0514285714286	765.0514285714286	162.52	643.4285714285714	400.14285714285717	101.37714285714286	386.7657142857143	477.66285714285715	325.52	604.02
PWY-7315	121.56	21.773333333333333	67.33333333333333	38.0	56.33333333333333	152.33333333333331	27.333333333333332	128.66666666666666	25.333333333333332	0.0	28.800000000000004	13.333333333333332	7.0	3.833333333333333	0.0	13.663333333333332	0.0	7.166666666666666	50.39666666666666	111.33333333333333	78.33333333333333	37.83	62.33333333333333	252.72666666666666	23.872549019607842	49.0	46.83333333333333	29.169999999999998	33.26266666666667	0.4658823529411765	14.666666666666666	17.666666666666664	0.0	46.33333333333333	40.166666666666664	62.0	43.666666666666664	23.5	60.66666666666666	16.89333333333333	26.423076923076923	19.666666666666664	0.0	0.0	0.0	14.0	5.0	10.673333333333334	10.904761904761905	30.333333333333332	17.663333333333334	35.79714285714286	17.807692307692307	20.087692307692308	55.095238095238095	36.9047619047619	44.988571428571426	95.3007619047619	78.23809523809523	118.98647619047618	64.67619047619047	97.61904761904762	63.333333333333336	15.333333333333332	34.663333333333334	15.22904761904762	45.57142857142857	65.33333333333333	21.763333333333332	5.142857142857142	96.59190476190476	89.47448179271709	45.57142857142857	45.21655677655677	41.42857142857143	85.30142857142857	68.6647619047619	108.37904761904761	43.42857142857143	116.77333333333333	65.82428571428571	86.75952380952381	12.685714285714285	74.48380952380953	62.95238095238095	6.666666666666666	30.274285714285714	54.66571428571429	51.38095238095238	79.30952380952381
PWY-7316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7142857142857135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7323	5191.0117809038065	4269.886312214706	4436.822278573632	3835.126627882231	4179.378145437679	4252.4440189928955	4479.393648391116	5419.327046416983	3805.1307997914914	3446.0797095471403	3724.0651470078355	3900.8890037038896	3462.721085814288	3587.4066709826902	3832.761296851574	3975.2035890667103	4635.035938513996	3650.8732141465152	4366.13681376555	4957.99460203152	4271.370526853798	4044.96830004854	4554.81198298624	5137.582132414654	3554.2263229031414	5132.790038832259	4353.281417308092	4352.109621947399	4279.792201274225	3987.068591983912	4402.169363930475	4095.4315371381294	4101.8779953803005	4898.033311980374	4634.5020972552	4637.762309837904	4856.816548326683	5066.007466183688	5400.065984140429	4433.860390889024	4515.229880813182	4163.9508051691855	4000.185416293509	4690.18122612378	4597.87035766217	3324.0479553086907	3338.317975557045	3191.8040393587185	3285.6423466638485	3272.9800551799185	3343.9469038884536	3735.1672505271035	3658.25697157016	3894.5090311683375	4516.982614028426	4410.808886141015	4250.856491508606	4797.8590816542455	4847.571332692873	4665.058184241703	4357.742129303146	4339.365726335305	4371.976694672855	2496.1100511069453	2969.394722302632	3029.623351090005	3896.7694291860325	3421.2885730609114	2870.717096372866	3709.741812900138	3855.0281547719196	4036.761730338902	4824.5327966792665	5013.280554713878	5120.236823859937	4661.035028132374	5027.078176609104	4582.179004856633	4443.589748777433	4533.41176929928	4150.84627064403	3987.5174208056073	3470.6604994894897	3916.716645705303	4055.4112740485675	3417.7785855458355	3732.8442084033704	3839.876296868507	3509.1251248114704	4198.547833555749
PWY-7328	109.04623691581897	33.88888888888889	97.0873015873016	148.3472972972973	186.14340999557717	225.11099821626138	60.301587301587304	107.40213278293774	53.43650793650794	69.92763772175537	82.90494864612512	78.03968253968254	59.102316602316606	0.0	34.5945945945946	49.92857142857143	78.35135135135135	95.2807655067717	145.1138784461153	175.27718806820974	133.06349206349208	133.8482726423903	172.52404129029517	461.91841263532444	88.33333333333334	233.17668621228995	172.5013514177601	216.38603729780203	122.55304928989139	139.70171254846178	135.9189189189189	114.8888888888889	42.125	96.14654282765738	103.078007518797	83.27237741943624	195.26556072879603	218.24390459123433	227.55900017664726	65.64350064350064	103.27220077220079	161.02852852852854	180.40129204835088	144.04783354783356	213.49516937752233	133.23015873015873	152.39384762914176	144.48215862921745	178.84646831705658	155.34943160763595	204.141657821534	138.2764622207347	118.85000843390938	182.4689802805902	282.69543014930014	176.71759818199448	177.40461381328257	242.3283878748275	346.7037493043685	208.831764094922	171.7239209576671	326.7218564429091	197.90021728938137	133.14543845039202	147.38702147525677	171.11344537815125	215.02167594396698	264.06493114078256	112.56111064624997	154.17156245143863	291.5274075490794	278.9473712102195	238.39285502288598	238.56564947896217	262.46039231828706	318.19217041012706	307.4220699801969	271.8037972182709	190.37442891808217	389.43182762997003	213.8481743574623	257.7329205366357	97.9290447900355	309.8818362812171	228.203890090887	64.54588431863974	216.61106276555194	225.66907295699866	150.41429142543694	281.2604071845558
PWY-7332	580.7083333333334	626.7916666666667	422.1875	446.9791666666667	306.5416666666667	318.0625	680.0208333333334	388.2083333333333	575.0208333333334	553.875	397.53403846153844	469.3125	543.375	488.10416666666663	623.8125	442.0208333333333	551.1041666666666	652.375	434.0	375.0833333333333	366.47916666666663	352.0416666666667	733.1041666666666	201.97916666666669	371.4375	438.375	257.25	498.3125	461.2291666666667	482.75	609.5	512.6875	426.5625	560.6875	587.5833333333334	582.9375	612.6458333333334	652.3125	605.5	661.5	987.2916666666666	822.5	640.0625	901.8333333333334	1021.5625	311.0625	430.5	249.8125	364.5833333333333	379.12538461538463	381.80089743589747	658.4226923076923	604.3249358974359	691.1189743589744	1310.8361538461538	1666.875	1099.4791666666667	1828.6041666666667	1666.7291666666667	1510.6875	1392.5625	1296.6041666666667	1484.1458333333333	609.6057692307693	607.1875	761.1041666666666	656.2423717948718	539.5721153846154	683.5544871794872	808.6157692307693	598.9074358974359	693.9571153846153	1498.7291666666667	1689.7932692307693	1485.5332692307693	1286.8032692307693	1334.4010256410256	1236.9583333333333	1231.8954487179487	826.1458333333334	1195.25	609.8489743589744	766.9226923076923	596.3125	712.025641025641	659.0284615384616	779.7744230769231	804.7083333333334	833.7191666666666	703.7708333333334
PWY-7347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.428571428571427	0.0	0.0	0.0	37.714285714285715	26.285714285714285	29.71428571428571	0.0	40.0	0.0	0.0	0.0	0.0	37.714285714285715	0.0	0.0	0.0	0.0	85.71428571428571	45.71428571428571	0.0	73.14285714285714	29.71428571428571	0.0	68.57142857142857	40.0	0.0	48.0	59.42857142857142	59.42857142857142	0.0	0.0	73.14285714285714	0.0	0.0	77.71428571428571	59.42857142857142	58.285714285714285	0.0	6.857142857142857	4.571428571428571	5.7142857142857135	1.1428571428571428	0.0	5.7142857142857135	17.142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7142857142857135	6.857142857142857	0.0	0.0	0.0	14.857142857142856	0.0	0.0	11.428571428571427	12.571428571428571	14.857142857142856	16.0	10.285714285714285	4.571428571428571	0.0	0.0	0.0	18.285714285714285	12.571428571428571	0.0	5.7142857142857135	8.0	0.0	17.142857142857142	9.142857142857142	16.0
PWY-7354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	3.5	0.0	8.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	9.0	14.0	14.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7371	3011.99	2690.82	2763.5	2228.49	2846.33	2647.84	2726.0	3436.0	2402.49	2353.83	2836.0	2585.33	2453.99	2627.33	2418.82	3079.15	3399.66	2220.5	2982.33	3326.17	3290.67	3164.99	2239.83	3498.33	2587.5	3125.67	3152.0	3024.0	3289.67	2646.98	2679.5	2581.43	2860.01	3351.35	3018.17	3167.83	3167.32	3152.67	3566.17	2618.18	2101.09	2310.66	2011.46	2876.5	2356.98	2253.84	1886.99	2404.68	2222.28	2118.82	2106.22	2688.69	2559.14	2645.9	1159.67	1048.47	1163.84	1189.32	1339.19	1233.08	1160.35	1254.61	1240.35	580.83	830.81	774.69	1121.01	971.52	801.34	848.86	1253.94	1297.99	1143.68	1195.28	1155.75	1135.95	1215.99	963.54	921.71	1237.58	1069.47	1229.14	815.54	1211.03	1138.7	833.09	977.71	1072.58	971.34	1119.81
PWY-7374	547.0	518.0	450.5	340.5	483.5	431.0	393.0	549.5	373.5	665.5	1050.0	880.33	622.3299999999999	674.0	886.83	984.83	1170.0	708.83	513.33	598.0	706.0	1052.33	665.33	954.67	690.17	770.5	545.0	1130.0	1080.66	827.33	863.5	703.5	756.0	1089.0	798.5	707.5	804.0	727.17	814.0	510.17	382.67	575.33	399.5	367.83	468.5	1027.5	928.0	1012.0	955.59	899.12	785.4766666666667	813.34	641.35	763.08	581.25	473.0188888888889	577.42	411.65	569.01	555.58	548.84	539.08	547.66	382.0	559.91	550.83	812.0	543.58	605.34	591.99	678.92	809.66	625.4166666666666	694.25	672.59	610.51	728.92	511.15999999999997	568.3855555555556	610.09	525.41	734.16	593.83	730.4088888888889	771.5	586.5	645.53	668.25	604.0	684.5
PWY-7376	49.74219810040706	58.2089552238806	64.55902306648576	35.98371777476255	44.450474898236095	32.808683853459975	45.50881953867029	64.55902306648576	50.80054274084125	22.225237449118048	49.74219810040706	46.56716417910448	33.86702849389417	0.0	0.0	27.51696065128901	31.750339213025782	19.05020352781547	47.62550881953867	35.98371777476255	39.15875169606513	68.79240162822254	123.35912574718546	128.53370913072405	61.38398914518318	77.25915875169608	88.90094979647219	80.58947103723224	76.95541247780054	38.10040705563094	53.97557666214383	47.62550881953867	50.03777182881661	0.0	40.4037027917625	22.225237449118048	26.45861601085482	32.808683853459975	44.41914680720651	33.86702849389417	39.15875169606513	39.15875169606513	21.166892808683855	30.69199457259159	39.15875169606513	44.450474898236095	56.092265943012215	34.92537313432836	23.28358208955224	32.808683853459975	32.808683853459975	12.700135685210313	21.166892808683855	23.28358208955224	43.3921302578019	27.51696065128901	53.812125752424265	28.575305291723204	40.217096336499324	53.44640434192674	31.750339213025782	39.687924016282224	35.45454545454545	44.450474898236095	54.28681443606817	47.09633649932158	48.35695164053374	50.0534358743314	43.3921302578019	32.808683853459975	60.85481682496608	58.411225724658564	20.63772048846676	29.633649932157397	48.683853459972866	31.477921030159838	28.575305291723204	5.019305019305019	43.3921302578019	33.86702849389417	49.14287809810198	41.53219511428467	23.28358208955224	54.90928998391685	51.32971506105835	46.56716417910448	32.27951153324288	31.750339213025782	48.94060759732402	38.62957937584804
PWY-7377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3434944237918216	0.0	0.0	0.17695167286245356	0.0	0.0	2.9457249070631972	0.0	0.0	1.5613382899628254	5.017921146953405	0.0	4.340520446096654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.017921146953405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7382899628252788	0.8639405204460966	1.0408921933085502	0.14	0.5204460966542751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3434944237918216	1.7878438661710034	0.43	3.0480606520899123	0.3434944237918216	0.0	0.8639405204460966	0.8639405204460966	0.0	0.0	0.0	0.3434944237918216	0.0	0.4415770609318997	0.0	0.0	1.7382899628252788	0.8639405204460966	0.0	1.0408921933085502	0.0	0.0	0.0	0.5204460966542751	0.0	0.0
PWY-7391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0606060606060606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6363636363636367	3.6363636363636367	0.0	0.0	0.0	4.848484848484849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7392	943.1396534815299	878.3479372343903	775.1769461594922	753.9406124005666	631.9654135338346	753.3067342268715	697.3100250626567	760.0045112781955	667.1227614490772	848.148545276234	823.5262732919255	998.020626566416	779.0669841269842	756.6672992682375	1170.1798022834864	883.2025062656642	922.2601503759398	985.7426524968753	776.1958436444083	784.7428705456484	717.8613222018256	605.9784663705299	1266.2389419200174	1036.8551707771844	608.8961807910059	908.7969499836548	641.3081550028918	852.1396741854636	889.2555442955214	678.790980598349	1190.029748283753	1026.5182186234817	683.9863157894737	683.4828375286041	884.0623079437725	830.2187218045112	996.085676058834	993.7144733815214	980.4253677672442	952.7487149692413	1036.636467981548	923.0027373990532	2253.1424844720495	886.8889241879402	1149.484962406015	757.1261790840738	1098.1674377643715	730.8887647973689	952.007518929075	938.910987639245	881.2523437662295	862.2984466195751	957.2107510846641	1000.2782339797672	1802.2298421083287	1538.658783521908	1685.9519703398087	1634.116373492767	1500.5567652772688	2080.181595725884	1770.035756047199	1689.1140493507678	1482.2053562330093	2370.495611487446	1895.3533869043251	2119.5796283270884	2388.22309069126	2281.2684156090727	1932.16603388726	1992.6796313255122	2111.535282286534	2225.847784871126	2031.4474940332589	2407.3387201309547	2085.484684070739	1961.6437607946625	1736.1081224963104	1878.2460652956447	1730.608684508474	2034.555572066318	1718.8658063456746	1906.6146625395154	1826.4800715623048	2223.467695126551	2168.678003189957	1872.782462612902	2370.0544585097127	1743.9326095156669	1581.5169920595995	2219.899875572251
PWY-7400	7552.919269834452	7483.61271459189	7036.452649583106	6997.593734123269	7159.230590393746	6927.058042425439	6907.495033375992	7503.011697632141	6829.932130619936	7410.062323235715	7602.520970971725	7583.675281159261	7877.488966923047	7972.7425949248445	8151.550301531563	7517.309484341946	8008.58927705594	7555.926043068941	7067.8590401269175	6917.282314465736	7427.521857731022	8178.424791268756	8270.79280653338	7352.938569389093	8162.949339371173	7569.041199182383	8302.731458784365	7289.914810316473	7389.423578989366	7241.752491999542	7869.50454010346	7464.42758603227	7882.663256341991	7170.784717041713	7579.08759322028	7666.118045162639	7208.727828216682	7220.554200248368	7128.850685013084	7536.167739540711	8031.441037367651	7700.717587863257	7204.414503444202	7285.808473573462	7221.683193204055	7441.333467909193	7805.7255818524845	7585.158441783814	7522.823919437663	7655.238882755935	7165.249638425672	7606.121876385614	8039.87600356959	7400.06964115668	8134.798601966852	8330.539282969661	7979.811753952029	8508.242427603636	8482.14152168134	8538.98015681557	8494.919142978202	8386.438266465715	8480.417525426246	9511.730425892923	8900.459083267851	8905.46001386297	8185.494958839147	8664.242241233153	8539.46472617683	7530.954758225904	7589.265520773626	7875.755085620701	8506.783519703913	8544.275569985974	8383.688896543603	8199.375927166722	7914.550613692311	7945.642088716844	8298.125992504054	7935.958720527753	8356.500380784339	7967.155259691996	8256.129586169089	8085.864603658911	7935.368088080677	8047.769914053354	8446.995322261966	7944.029450790131	7897.185680553647	7967.181522386181
PWY-7401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431	2839.0090652093004	2765.602290258761	2518.842238702474	1921.3031723952004	1754.6217783001314	1669.5679261914556	2362.7461636402813	2162.212241962372	2160.2852440892443	1994.784617265088	2153.883419521655	2251.6503467121115	1958.8290477463713	1990.1060881079704	2396.2906154433804	2316.8177465573644	2532.691583827937	2311.6512993832794	2263.2376842780545	2034.8277852952	2166.133577592686	1975.2878155178155	3589.948832164403	2353.96977097567	1966.199725029872	2501.8233659281896	1812.0471646001058	2419.1092741376274	2555.5070289318523	2466.9226642475173	2959.4580518305224	2491.1034623024034	2243.7888953399543	2707.560951871658	2496.778773059758	2445.8946964799907	2692.9583368437548	3031.6642803950435	2824.2460744869168	2439.026313010519	3311.455658390629	2964.7394411177056	2596.9738298089937	2887.8551322671137	3417.9093375932634	2275.5365821237588	2245.4534354887273	2018.451809396486	2461.8314504596	2559.2609940503476	2450.58215177517	2181.422820356824	2178.586496391503	2463.7360093827742	4904.45370386356	5056.419413723704	4295.673446027343	5373.3553396355965	5174.787950449963	5365.304266683146	4828.999704929058	4592.654136530996	4899.788968198812	3646.7017231437294	2960.1223657250903	3716.755147156765	3346.3448011400365	2963.8906100952713	3172.320551510409	3597.0752481831896	2981.5117331398505	3297.0199659581904	5120.384312150698	5628.180100828652	5129.7260488668535	4556.346782021728	4902.696580526628	4309.464129834733	4582.765105074664	3671.9406540884297	4174.0522259680465	2725.9120335526186	2862.198459491489	2652.222853783987	3150.854340199017	3082.7928665246004	3288.3732118196563	3036.297251984857	3015.929733087174	2967.161324266377
PWY-7446	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.5	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	4.5	0.0	5.0	12.5	0.0	11.0	0.0	0.0	3.0	0.0	5.0	1.5	6.0	0.0	1.5	0.0	0.0	9.5	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	2.5	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	2.5
PWY-7456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.647058823529413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8274626865671642	2.1492537313432836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0434782608695652	0.0	1.0434782608695652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8	0.0	2.8	0.0	9.157894736842106	0.0	1.0	1.2	1.4	0.0	0.2	4.0	3.6	0.8	1.6	1.0	0.0	0.0	1.0	1.2	0.2	0.0	2.4	2.2	0.0	0.6	2.0	2.2	1.2	3.0	0.6	2.4	0.0	4.6	7.4	4.2	1.2	0.0	0.4	0.0	1.2	0.8	4.252631578947368	0.6	7.0	0.0	0.0	1.8
PWY-7539	5171.666918767507	4713.833663003663	4551.321846153846	4137.7826976944625	3596.177142857143	3923.1579754363283	4009.56652014652	4388.619560439561	4007.7487912087913	4197.426710622711	4623.7858608058605	5009.401501831502	3970.051934065934	3865.7087912087914	4726.769157509158	4428.657384615384	4752.803667313079	4580.976879120879	4523.127721611721	4262.381499676793	4236.294725274725	4264.0264835164835	5445.809362637363	5622.692245205774	3755.057626373626	4667.221684981685	3884.7881611721614	4567.161794871795	4550.53893040293	4165.2333518638225	4938.92967032967	4667.483267399267	4256.921098901099	4321.095384615384	4129.863738418444	4064.9653135100193	4423.492043956044	4529.512915750915	4442.547749622926	4064.6551721611722	4483.257333333333	4215.728454212454	4701.671794871795	4037.718967032967	4437.638827838828	4223.8564606765785	4506.530277957337	4141.706225813402	4411.865771170006	4514.924044386986	4156.7202236586945	4038.1193186813184	4170.3558974358975	4250.961120879121	5649.931128205128	5327.002234432234	5244.362424242424	5916.454583416583	5796.433911421911	6083.000626040626	5278.416501498501	5635.587435231435	5282.227508491508	3892.16025974026	4040.3258429021957	4452.90579087579	5006.15973959374	4768.27618981019	4058.530633366633	4812.598311022311	5199.2117715617715	5418.061254549372	5822.389256077256	6198.689870599988	5870.9222490842485	5600.794457542457	5465.000823597455	5353.906336674677	5026.66547985348	5546.511354645355	5359.027551585669	4977.732007952832	4556.368457542458	5244.358478854479	5228.575523143523	4392.935567765568	5336.080615267086	5099.463370629371	4794.754071577545	5339.760628704628
PWY-7560	6294.101605937922	6082.8976788124155	5886.399910931174	5804.250561076351	5654.645114709851	5553.036356275304	5817.659244264508	6034.045209176788	5704.516315789474	6245.128920377868	6793.102564102564	6792.580047233469	5925.865221445221	6045.999325236167	6576.894608636977	6750.247156177156	7297.8523076923075	6185.800955710955	6203.144360201202	5820.644658869395	6352.259743589743	6605.691742081448	6723.608974358975	6748.175491350755	5654.5144755244755	6384.712550607287	6479.101889338732	6472.673333333333	6590.076923076923	6059.990326340327	6657.538461538462	6252.47008097166	6335.452051282051	6584.881039136302	6113.617031039136	6359.10669365722	6131.493649858913	6178.263535762483	6578.2279622132255	5667.497762237762	5663.755827505827	5506.786293706294	5836.800809716599	5816.964078027236	5570.903076923077	6353.930372960373	6391.26885504846	6492.364640534904	6692.8893473193475	6619.357921415656	6280.992849283302	5997.124907438693	6259.428788185499	6056.303251748252	5914.550306710833	5575.878292165924	5657.404730707888	6395.508246840878	6316.412061505745	6341.078378957826	5766.241441138672	6042.237940743467	5974.305931174089	6626.232677434731	5834.847554287818	6239.321305361305	6093.94671205987	6150.381485562941	5604.686439577966	5192.851681388786	5803.047810053301	6019.406142191142	6095.126910522226	6503.618419539524	6188.970466200466	5886.376832139675	5862.636458716722	5627.464736296842	5348.636993006993	5910.536581751007	5832.429312354312	5838.547627667127	5297.878006993007	5964.8236817568395	5965.8173468286095	5008.557249417249	5905.638418707551	5586.097205741627	5278.4187995338	5806.149265734266
PWY-7616	121.76470588235293	125.30769230769228	63.74580419580418	67.69683257918551	0.0	75.82805429864251	65.30769230769229	47.076923076923066	41.53846153846153	80.30769230769229	134.4065934065934	114.13186813186813	110.88395604395603	169.1098901098901	304.78021978021974	49.26857142857143	74.76923076923076	271.2612454212454	133.7630769230769	78.9230769230769	191.16117216117215	190.81747252747252	452.0655644355644	196.75113122171945	206.13131868131865	213.88582417582415	128.0286813186813	155.37362637362637	148.4620879120879	116.69714285714285	228.26373626373623	117.87179487179486	125.13857142857144	36.692307692307686	96.42857142857142	86.93406593406593	284.4352314352314	297.74460009313896	213.46153846153845	192.44205128205127	315.5143123543123	435.9462271062271	383.77655677655673	293.52036199095016	566.8021978021977	143.74941864587024	322.34042428160075	128.23156651065568	196.50213281342312	165.2936109052238	165.30949984234613	211.42319347319346	178.8958608058608	263.9525942684766	612.1157581318113	496.67861926814487	448.55580599034107	799.116882118514	686.5797484741697	883.2545067266699	564.4495123030038	633.8199209582322	418.9602979752695	1110.27293636787	447.32210438517836	973.0079396568011	754.1399850686947	688.7805582399889	781.2973615568492	660.1094358961722	322.81908607521507	533.5761205461206	886.1870660964588	962.1279944596832	1019.3022191028452	969.2184737337299	1046.9196048979265	963.6738881594315	1007.6692280774254	511.5320129838536	592.603448543866	540.6869549678657	800.2313978494624	499.3077807012722	709.5189007134547	726.8223520249517	666.3718858623981	433.6451631796414	448.2390542746965	516.9892715001633
PWY-7663	8441.737931450938	7206.485894933505	8047.632769142858	7089.081881203426	7807.619173634039	7805.671470051927	7209.723870124773	9182.113455126611	6845.034372089967	6830.226073572689	8155.966601579506	7713.7225188637685	6461.722617006536	6774.154249386259	6798.687136144032	7983.644904960723	8636.058196770562	6452.2964001833325	7928.324310770825	8546.609064125263	8105.294295965418	8446.564831878928	7315.479811593506	11178.896713313017	6827.604780678139	8245.992487137573	8303.883276458315	7918.101888105307	8382.995892249412	7605.439353288536	7644.454857412311	7280.474521098839	7534.656229297302	7840.376357913532	7635.892694840745	7981.722198733305	8610.612772203029	8483.62065134566	9349.986173916208	7392.941646347372	7044.561019260823	7059.673202731673	8175.332679332266	7908.744992430431	7569.873597050798	7328.56402086264	7110.345875280752	7798.6302686114295	7637.931021707926	7648.8152024444835	7414.293752061264	6922.451932726877	7504.11077000585	7039.319758240431	5742.329532288292	4761.3639091648465	5556.53252876419	5393.627430535548	5816.181391584444	5445.860289733749	5116.2914523750105	5473.368841519091	5266.206278874336	5352.13643372834	4889.918080497197	5204.778794687378	5287.145946790168	5556.357679988556	4560.706161486965	4610.14775502786	5886.374842782469	5869.110706001382	5057.79167104249	5452.021103591466	4985.371113747147	5050.282080313266	5640.469297196894	4967.768561173769	4732.970294290612	5647.605094045395	4994.800144097932	5404.807991223985	3845.287881884825	5180.233597743858	4930.74178206212	3796.9204929765233	4457.272678689384	4515.688061403445	4357.869297821982	4965.802689029632
