pathway	K01	K02	K03	K04	K05	K06	K07	K08	K09	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K26	K27	K28	K29	K30	K31	K32	K33	K34	K35	K36	K37	K38	K39	K40	K41	K42	K43	K44	K45	K46	K47	K48	K49	K50	K51	K52	K53	K54	M01	M02	M03	M04	M05	M06	M07	M08	M09	M10	M11	M12	M13	M14	M15	M16	M17	M18	M19	M20	M21	M22	M23	M24	M25	M26	M27	M28	M29	M30	M31	M32	M33	M34	M35	M36
ARGSYNBSUB-PWY	10197.906567458342	10144.081603987725	9987.235961398057	10038.030857571253	10261.53583248169	10105.988847608807	10139.533883329928	10198.91037506388	10001.75611092494	10078.401564996648	10004.583498052303	10064.457125862791	10083.198795488586	10103.719556279091	10137.676745647977	10048.300819538663	10102.278858468746	9976.293662835667	9960.717342384627	9915.443620388365	10117.819156000389	10019.094485757758	10272.392951294749	9996.252560473702	10110.725159468082	9916.83208923444	10143.89011334269	10029.661673774755	10029.358498939619	9960.13453165408	10159.2209915229	10085.52659087996	10214.398124244617	9954.068979586416	10068.296602550803	10187.836909723883	9744.972126035107	9848.97720372984	9601.930090274916	9822.188856293486	9824.39800823978	9781.278610121559	9430.493194312447	9716.377962159728	9653.111844060633	9792.847644938247	9934.277640527225	9863.469419670062	9791.88661269843	9816.438660095391	9620.279972607894	9917.259217950694	10059.427555551918	9757.923726652569	9838.732495980932	10010.49311451808	9860.21245927231	10118.230295717714	10093.462373764723	10121.61463989279	10150.450099421085	10156.104856207397	10119.536976732392	10686.351441592074	10336.510573616835	10301.156849621984	9868.89063597919	10241.40207124807	10149.318209169805	9716.881900906103	9880.425800214189	9939.696957899745	10158.754248072857	10112.514723485248	10020.856339170394	10024.207079106374	9776.448700428424	9765.832553143066	9847.595877811862	9987.427453708835	10047.893822989374	9973.058090433902	9818.246713332715	9994.622094455373	9838.264943673885	9816.711648805034	10011.726717350948	9898.50466195661	9809.057933058968	9972.138698150704
ARO-PWY	9765.432436285833	9703.976162556484	9581.546614627076	9509.612072986441	9635.152860893486	9568.465598035242	9564.457011799823	9785.696579316214	9433.956682432628	9656.183018137659	9677.610857703217	9686.129195245532	9658.739523354607	9674.391662056285	9707.049653245827	9652.855810438425	9743.305331180374	9516.650342430701	9575.208872528521	9552.229347163237	9744.468123299821	9827.525240015219	9846.967338512934	10054.858379855088	9745.388420601452	9728.15458441235	9950.736741987943	9756.998678032149	9713.549424905757	9560.650703730267	9738.715088015357	9647.222472375199	9593.930349824313	9671.904139894517	9638.573163271774	9771.127427374095	9503.120413323004	9480.265934310162	9522.578342933617	9506.191606517785	9392.077909057085	9504.90982285475	9061.952595176086	9333.166100838713	9335.88012184568	9373.451918305007	9674.284326059467	9506.863579191155	9462.553219187017	9453.22884626682	9309.132488379975	9546.932956732813	9638.74698322606	9417.08969963849	9554.204942887578	9562.72267654113	9505.53456321431	9695.303703093834	9759.348697915062	9746.0190357153	9644.374322040396	9725.845026426141	9715.382414771453	10126.593193679102	9885.52759285746	9865.206592251432	9526.228437568332	9770.427559579963	9692.603870708872	9209.800435235533	9419.28805087845	9527.165623611843	9730.135171844786	9781.057126256434	9756.10455229011	9631.095134007712	9467.272089194548	9397.545461560649	9465.965792476976	9488.697813224882	9562.511586432789	9487.970343354584	9310.195670493962	9499.367647301917	9452.514942531558	9247.69796742338	9468.244584954493	9427.534356004557	9307.4959685422	9465.682355649906
ASPASN-PWY	1775.7625999337226	2078.728077558992	2219.803627909325	2885.821532605497	3076.4301010635577	3046.035982025849	2584.3119036032444	2026.8075802797396	2885.81717002996	3152.1435677639206	3170.0453983154216	3167.1776544500162	2529.248897087071	2567.7567389980236	2903.6898625885583	3117.94782403481	3155.5493092744027	2868.26484417156	2091.860777368112	2771.071220558165	2206.614577078238	2349.513628805991	1806.3443455567144	2543.4214204181953	1965.2318588291462	2149.6284493795774	1473.0606118020537	3400.201426287062	3187.6747604404004	3231.765104456375	2837.250252342855	2710.5658696592454	2458.8176011691107	3245.840575091032	2917.0822105098787	2764.7544700121935	2615.127199588127	2394.146294354421	2492.6337509471887	2604.1925538303526	1797.3812185770607	2438.512857793011	3754.4327551914944	2760.7380836913717	2801.937246804327	2430.0207906283526	2720.4919398962184	2402.7756414443393	2514.941224989907	2433.1307162992325	2381.9804894380463	2953.952679519582	2620.6878767007624	2954.7234579911246	1613.8139956727753	1635.3410780054328	1785.8802851298487	1232.1471348374714	1296.4248807420533	1128.4110512353784	1468.0206133775634	1734.9983905700465	1467.3676897059315	1119.9992221765099	1662.5803307599724	1685.408160620268	2197.3680862232227	1740.1643930062717	2005.7625150294803	2645.393427706003	2728.1013280969714	2648.7815981372737	1459.7217665640767	1463.816659142802	1422.7724215665485	1780.7911160141762	1792.3660988442005	1691.2713016477437	1357.5527221454586	1970.7690448276642	1588.1655536244	2341.5596615404343	1697.6835171208836	2204.5398141724663	2211.045254603959	2029.4354364575875	1774.0474236954517	2255.471243550333	2222.2990845805803	2310.649951175391
AST-PWY	156.91356646490462	129.47818607084994	197.56667272630915	157.08362657881855	190.2520889511473	169.82632468323823	119.77842661417556	235.8581298799066	118.23145038721113	187.6583326666994	348.6684017215865	313.75760444739973	315.00591277523	185.4649340895604	305.31060764146497	442.7014974883578	430.73787337959334	286.33523310860306	189.49528720055352	148.4894508238	195.1518649077185	270.82562216982825	309.5159758125316	604.0093612705518	203.8812818086201	416.5624473892086	303.0436506407811	337.134566913069	468.3806187714003	401.74322033532496	472.74954860391955	148.78091167744978	335.0873607680477	316.3856841478683	378.2885087466959	248.43664528101542	348.3432979096078	299.3060281879089	357.52243959773034	241.15333063324428	256.6950614719301	305.09389221873226	154.53411320104584	246.12827903008628	269.1993330284266	43.52763764115451	119.31118132257502	164.27105262686015	111.5378147408814	113.72046264785756	140.88773334762942	161.17226235292037	167.49353303820857	277.19573078607397	218.72452538522063	173.55921999378958	169.40040998956687	160.31891343887727	186.30918168372705	143.94705801067525	144.0773559343172	237.73405219154895	178.66486357392276	89.68263974551593	129.2362498451755	156.76497653584133	273.464526251587	168.80128791161755	136.42815521281628	226.86702313406155	212.7318670723426	217.19349047492116	182.99950395510677	86.01132572510122	207.6477430342701	214.58506635595262	157.39254882279494	188.28181448625253	94.76191371543065	228.32653421959213	221.70148889110453	217.5679535253177	105.74416877317898	204.05742905775517	186.16340171981008	76.33114933590203	144.4896665737905	138.2917539099436	155.0594384356898	200.27220928301512
BIOTIN-BIOSYNTHESIS-PWY	2768.0532025014677	1989.2676618430485	2335.6704511486346	1908.3924913025667	2004.8599039864048	2627.032867503421	1830.6668851141287	2832.313242636043	1626.8969137895774	1373.595761002667	2010.0369594135734	1863.1137547136698	1123.9349639119375	1123.627537743384	1378.3797300494784	1720.5849815805468	1941.1845227726271	1348.5717977082743	2452.1691276228175	2963.9831985766796	2139.6041554381854	2453.9427711224093	2459.6789781635753	4655.732947946742	1636.7269268956607	2442.9429252054306	1890.4979377090558	2281.712228339938	2426.6722767823617	2116.3491622791885	2016.990361185037	2117.1370850449434	1490.1547717636056	2157.554818195254	2005.326947668334	1803.9224419963825	2108.9950622825213	2121.7150010131745	2417.6625481716483	1427.7504109484041	1330.2354165484005	1449.5398048309855	817.8466046946107	1337.3021382439792	1512.1611391808954	1476.3844611077013	1588.8412418035243	1561.686274376074	1653.4641290534764	1755.43469679042	1799.3637691375473	1279.7785380521138	1199.490902542014	1353.870963423342	1721.738909587067	1411.3154858757753	1730.5264479668936	1549.616208318743	1664.889782579422	1511.850063368169	1397.9849093693138	1678.7479695590653	1343.922651125857	781.9717089530476	1197.4620064863393	1305.8675090808758	1766.6939265026533	1603.0386518645876	1225.9163136494226	1650.0145461773204	2039.039863098176	2086.7763140831553	1509.7672532327645	1326.8604506330494	1401.5660385238225	1650.2742570704504	1708.2029355925774	1646.825625546956	1257.6780148988605	2080.784569587751	1525.673073646059	1847.597696291134	1162.3788520719659	1871.6492273770893	1663.9156184050591	1173.331431575627	1321.3902133851443	1537.4500970693725	1398.8564760916875	1905.1059767446363
BRANCHED-CHAIN-AA-SYN-PWY	14138.600178515691	14286.262839755094	14170.486528542853	14471.878383623014	14452.752808888878	14249.589023960798	14493.851207958078	14040.52466845268	14512.039851432037	14176.503019466089	13657.619631685098	13845.683328514448	14113.902188944694	13818.472658829025	13943.899942452308	13764.91394551943	13646.99315787458	13896.908023777629	14029.964003917108	13973.252104883237	13929.538344585782	13597.11451350487	14367.372608663723	13897.665919044492	13969.863495448217	13981.101601115617	14088.04386682021	13892.489571336188	13800.480815629455	14063.889257879793	14187.317070253664	14165.45806984686	13880.208228632338	14010.960312190768	13977.153133681484	14095.262947825611	13670.014464482698	13739.462795961133	13686.779161434002	14235.520803926109	14070.165786564468	14244.860658302967	13494.20844782216	13997.476353868522	14222.567892321435	13517.506121042548	13848.025426592481	13403.236878685584	13452.214798598134	13614.203310064067	13495.32087949943	13779.402010753012	13789.116879132427	13799.047476633896	14372.160899469674	14678.542184229213	14266.125864786058	14766.755011644169	14659.222909717897	14741.397396583085	14603.782547881548	14565.381790488467	14622.38188629503	14615.574507497635	14297.82055115833	14542.689287854646	13932.016181303716	14111.172118587214	14401.465411481126	14277.373264861835	14037.848246115123	14039.4996923466	14674.907328289124	14650.792832371893	14743.947389284687	14386.037065686114	14349.219536906257	13928.807519641789	14426.759076130416	14005.803244872557	14253.94919042703	13799.289055091156	13752.989254359476	13741.533562635048	13855.939651643848	14000.080985917712	13913.673738683709	13995.877628525226	14094.161218097419	14048.381462873735
CALVIN-PWY	10278.168337919036	10321.844962898911	10385.614957558786	10737.646100423754	10889.086436506503	10661.143789200163	10665.964013722718	10449.0757345818	10688.3434950877	10485.409348488109	10141.514392603014	10281.036299000378	10337.39766970271	10265.321457765045	10169.912504592812	10244.84613400971	10157.675692207129	10218.71799408536	10363.425929863435	10484.098741684576	10420.920400016697	10080.444853510533	10207.46547866883	10323.984655028806	10240.583647647485	10260.773507326558	10449.768955064677	10276.02160421074	10151.20609195567	10247.062515127636	10259.080637161414	10316.628813602874	10246.935610420593	10315.70087714856	10237.537406440495	10344.943407421679	9840.63207882479	9911.870184695987	9865.466099030406	10161.008484419775	9862.26579207228	10129.396189877529	9676.862186751205	10130.789409723142	10039.127940817814	9932.330243781234	10138.27952217279	9902.722980927145	9874.441574249287	9925.779538233559	9819.253801741303	10091.843880533774	10104.989130909744	10041.773506954614	9934.333576908419	10127.662827321205	10026.26097574034	10063.240296474847	10172.860146626956	10136.389991262211	10184.233641048955	10270.563585394995	10196.406177722301	10804.716768905644	10525.627342475387	10531.533436427353	10049.029322365926	10416.35127948772	10455.134635847355	10140.567117641214	10292.439803459796	10181.150970556693	10070.182974974694	9984.530500779796	10078.754696339569	10063.453201806817	9838.396279156193	9789.27833006912	9843.568096862784	10117.327025247378	10080.152958087725	10179.585954000113	9876.013739090136	10095.908530971414	10023.74247270342	9967.322433279285	9957.554999229369	10117.728326411825	10024.919304258792	10172.347225316578
CATECHOL-ORTHO-CLEAVAGE-PWY	274.8042858989967	285.94956280009404	266.83801067792075	259.9220782383428	155.39163839822947	272.48934299595385	209.6460398483128	421.43573313124244	215.7668048890774	260.94593118514473	306.1779492781178	264.5226324861943	325.54897190682954	169.953297307871	326.4325001031474	193.7569433907557	342.61586707288626	247.5500497055465	309.69303581647375	382.8879423147665	225.5623849857181	415.6426085454774	512.9262229567938	656.1602538264591	400.625083404229	583.350197138948	339.3549109890116	297.9945545019247	389.6565225969314	391.8848638087806	404.1142125435874	302.66296051774765	236.7642030909888	197.209705996523	284.5716801575747	184.63705371755933	472.0544112104851	397.65526791812647	337.00847373435784	331.5856410676254	455.29059943306464	481.21388736140693	432.4281789467071	333.09281029125015	657.6014441544629	285.84906756663736	348.03615910733106	281.1389418299887	249.01558609549465	259.1289529749011	291.8453110335732	283.6488299178787	289.5103469831027	364.7200026414472	566.4195291532993	500.0809623986091	529.328831248097	601.1903826987746	525.7755448212505	655.5499018003661	603.7575854056131	635.9684149321096	561.1737606342083	714.9746382037075	287.73162389595336	776.7918294554255	838.5236268869801	767.4330922126211	719.2566379860225	775.8726385773095	614.5799307001015	719.4898538459867	552.1965445255402	546.2637622248029	829.4202378651776	671.7576483666162	702.3858252827274	700.0592186680165	681.2760256556314	661.1161710064614	567.5055881127765	492.58899332861114	451.9350070221083	470.7437826852596	514.4130999014302	517.6889357459885	524.6271002026414	431.2598734115116	455.9693120384632	527.4765677113891
CENTBENZCOA-PWY	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENTFERM-PWY	79.30287270254411	133.8600817866947	72.87791723716478	159.95747250886646	90.7101901488265	133.5619630637127	103.35089534729593	84.36955389552651	100.3658032592629	442.39040463765093	325.46482284013473	444.2519556252436	434.3796795055036	403.09527878256887	583.5361223501623	243.99398152972938	268.65402373983557	564.9635071572226	95.05774174160311	54.26160732544839	0.0	69.27411972318873	82.36498531550907	48.257547445582624	37.12900380033653	0.0	0.0	249.6407093787331	184.01365043880713	444.16731324894215	300.8183576119027	259.90713873767237	122.18577620358465	205.7716343310714	173.58641192891037	218.04477020743903	295.21038358877684	215.9780161302459	291.2270997550375	561.1406378373935	612.1798909004774	741.9818578605318	2258.289530503734	852.2021816581895	896.411170942692	408.98486806656484	903.5409174842678	427.24710512907114	458.56284876971375	468.9921998483625	344.72734613842204	462.92381622705483	833.0051344116926	532.8695513168751	294.94117496545977	239.22685305127874	205.16747349655952	180.71974693483293	171.60201147126372	164.35568087567722	130.7664544202605	147.12969407651306	143.21481276060175	214.99446581090325	282.8421736935093	207.1919223640902	237.57491113980086	184.8307702488345	240.61518871144355	344.20970601238565	471.75306025218265	599.3880014595925	141.15672131159158	338.40023516820014	178.15801888086526	280.90005413634486	337.8738455923286	324.93570949227075	68.15508777777039	228.77454557398622	194.480981188244	266.20112832355153	349.64604774257214	415.86346659014043	292.0314735765202	293.20263577912436	362.6808469455153	391.2126715168179	321.99388331210537	352.19899572887954
CHLOROPHYLL-SYN	50.92860375244269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5628231180231171	0.0	0.0	0.0	0.0	2.332302178204345	0.0	0.0	0.0	0.0	0.0	0.0	6.63587687856712	0.0	0.0	0.0	37.12810052763774	9.319533661563755	0.0	0.0	0.0	0.0	0.0	0.0	11.521626923735953	8.383946916863566	2.3325635955378576	68.83794747665677	57.68250714596703	0.0	1.7045071684114539	0.0	17.44506320001983	101.75612071630212	26.20258585340337	24.202908624130224	40.48976427744749	22.12885627116055	34.50582056215065	14.079885882714484	22.50502960940463	25.457417434988123	111.2607760547019	110.78378463118173	93.88150061582026	40.662241539272074	41.43717808472892	94.86014398405379	81.09225455581303	82.72866382687587	159.98340096780552	5.581757286320061	94.27926139691408	244.00912879225015	213.3867338338765	158.53166692782727	37.6611184280034	114.94804219152678	159.56029112892358	149.21553458400564	88.42983291229957	160.86076914229977	113.21379900882091	130.8606730408224	130.14027065084105	155.450226402203	0.0	174.8299509648567	76.17449123298984	203.9487018103944	61.401802270321085	99.33808331727052	121.29961130021302	114.26784261342004	179.25207430982047	65.76265031816304	38.38700755022307	147.05891307635622
COA-PWY	9814.385223972195	9710.406882329025	9746.756938515031	9885.079409836662	10090.604288947934	9856.10930720116	9960.754372904586	9938.442317710531	9887.053081750997	9914.840125844486	9960.497939982562	9968.648372373402	9814.322819983168	9848.132390136181	9781.421606686907	10113.527947586581	10085.789168101295	9801.265678020456	9948.496248947387	10010.297715251936	10064.809304455273	9754.323131096302	9686.076537131592	10150.013989002371	9702.041074189008	9754.700741372622	9980.552403446114	9925.527361553337	10025.898863370108	9916.533900918483	10042.879274496967	9923.125918334074	10056.663898664445	10053.813969103561	9894.528320544341	10043.838351789866	9832.847300764855	9880.641653015475	9891.653377849472	9775.483605971023	9543.147312776846	9681.0705142853	9306.946779583866	9834.906778124297	9684.887152740293	9737.87536910354	9615.492424467357	9758.078063759165	9629.322766791041	9621.613963060448	9531.9013674026	9733.026573628062	9778.121154219969	9695.066786560179	9026.699182839679	9180.753673520609	9042.383808044675	9118.572740007958	9156.252414525536	9168.47063704817	9117.252353027552	9179.024980623546	9216.459591417508	9647.22484251232	9463.790072139123	9351.047534461033	8957.478518457647	9182.324472426893	9303.984331236123	8960.386666960412	9009.979918904935	9039.993786027419	9212.804462041595	9149.087402842024	9170.138286532512	9011.4515289016	8825.978449046477	8760.397616842474	8972.822861838253	8843.455605721323	9024.383101422349	8972.371869106733	8931.812449049428	8966.679274656928	8972.669598592998	8985.323531482662	8963.857016139742	9043.03884284093	9039.909809516565	9002.629719716848
COBALSYN-PWY	2803.746959145962	3408.9137410157737	2765.550718658786	2698.439239616081	2731.767845500414	2832.095736429925	2645.902315346221	2530.0378295619703	2680.3956005207406	3361.041953564885	3745.6682296072945	3514.5591912025748	3478.7355995434727	3478.2981550791737	3981.6431749216135	3405.9070805211463	3585.1051990661113	3503.8739928967293	2838.4993696933866	2627.8678583979004	2915.7366076809885	3527.827147592774	3905.816432735314	3186.6863951827577	3399.341599100634	3227.3384616459407	2833.834987880751	3620.170955935913	3563.7704842747235	3532.816045585601	3698.353951928583	3296.71819197551	3225.9991068538525	3117.451049541373	3137.534925969928	3052.091769999772	3065.9302981729684	3022.589883683208	2848.2700142650174	3329.548236658912	3352.2198785850587	3411.981020067786	3939.042298785453	2963.645417450881	3538.8608031565395	3219.767069530864	3748.909844376562	3272.716227641161	3203.422269392955	3213.1003997682833	3158.167066065276	3380.452555206046	3346.2286336156353	3340.7006314567748	4354.548052938483	3917.170750520524	4128.888468225645	4058.9932778205025	4185.360495178417	4364.967066964046	4185.943320821652	4243.386054708657	3949.688148416904	3446.3309118269644	3721.8006491693336	3861.1430504622704	4269.155797189054	3791.9154203849207	3915.9209371162724	4582.28154894093	4138.396446086382	4690.720530593951	4539.847849838029	4529.441262598411	4799.5429736167225	4590.235710356082	4581.7283495787815	4639.59401473093	4531.227460215257	4482.621227611266	4267.150935470381	4261.223559379112	4441.780908656654	4290.208240549549	4676.892996779105	4445.223622054743	4597.43869121371	4438.465425073624	4300.486579572613	4516.708776763903
CODH-PWY	2032.4094843620494	2650.4187102988867	2300.345340584642	2697.013687755032	2503.746611154144	2302.665350649351	2557.31091194678	2161.3796253878236	2488.6508867635985	2468.6497218893733	2311.41909701556	2133.3188630180225	3257.889300011366	3098.668423101581	2691.378357202865	2328.4404992552413	2005.5073134999382	2650.197535293609	2015.1232130094818	1439.1868320214214	2232.6544630272388	2420.518926603874	2443.414091551518	1617.6496649855997	3175.2274091205422	2133.26896774541	2780.976910533367	1948.933548580421	2182.9244094314836	2225.5412165560297	2383.5874941277934	2439.0403276061606	2733.5480536262316	1900.7457016696271	2270.5454884513947	2524.5473406593405	1934.4534990838504	1863.5583359399436	1545.5550522648084	2308.1530225559463	2762.4614116371663	2631.6686205241976	1901.675489780041	1911.9722315141037	1905.0121208779312	2901.8020339114614	2963.3620830361506	2954.455664232145	2471.6129104716424	2531.9817597295278	2500.3360938870765	2468.626675385232	2712.2728780259768	2382.0774360945948	2458.4682774061275	2877.765572093944	2639.196016341939	2590.3387643665505	2482.347795283616	2587.8581664043263	2873.5772459499267	2643.7052362627946	2937.738431457745	3785.5179863687235	3971.9281745464145	3280.420800808337	2600.059110600723	2942.066258568784	3465.9192124680635	2525.230577147499	2221.6802118644773	2187.4063128967655	2760.471984252405	2404.9325049649797	2588.8529843692254	2517.1814340845112	2333.471912712103	2516.581168956251	3250.7672817405673	2260.6798986362774	2880.6931049958325	2496.4504218379893	3339.9225420795974	2651.5355252754357	2531.3370891178333	3283.313556404584	2880.3125383108463	2894.963985463406	3160.2859959700436	2577.110700562293
COLANSYN-PWY	7090.742824538027	6484.3667260957045	6760.565693207678	6071.403563416749	6740.845712620704	6343.621901728396	6294.79860085227	7115.392421049471	6106.35207193733	6229.050379784365	6481.522259879971	6282.960700883005	5968.636084890097	6100.1958784804765	5807.348189746768	6662.14758896972	6947.374542006423	5791.727993100733	6976.198500829864	7108.732558500528	7279.528171474644	6984.563533314739	6412.7608940341715	7766.468712390449	6347.120270254845	7228.9417012802305	7291.525396578611	6641.820058756116	6822.1112162661475	6304.866966602273	6407.3143724985675	6313.972308136896	6381.291220283969	7020.699071728606	6629.714829643796	6911.849885870584	6673.090129842063	6719.623159638812	7138.149606473687	6372.15170108164	5683.474674068065	5947.239418417425	5045.079917140371	6578.14442351549	5964.46970464164	5225.41347046919	5093.610112617498	5533.420444745757	5334.43774063722	5329.750990660554	5391.2634472312475	6036.921458020776	6078.150382743277	6059.680523671624	4498.337985290706	4259.495806337175	4595.35473178081	4508.738303914802	4602.591339912019	4472.881343422231	4234.428802728899	4919.908526097138	4598.748229510447	2535.504190046372	3841.1631943759435	3990.563653293664	4704.583706207507	4300.05766597902	3427.997009544124	4161.41811422666	5268.465094892257	4993.281670041762	4182.314507910781	4061.076094704697	4163.726853091439	4396.814626571242	4301.456717605969	4246.193836712677	3151.2791924115545	5282.940489809701	4318.7868534931185	4956.1811981565415	3226.433989996469	4930.042789116947	4521.127322535202	3351.598735314272	3873.6031272997648	4364.16181703029	3858.287245941181	4900.08619219264
COMPLETE-ARO-PWY	10383.775770019432	10316.70893921908	10203.1309736076	10153.951535951654	10298.993798632822	10212.284902620555	10204.258625934524	10429.62998048831	10071.287233874637	10301.169264388696	10301.930725842907	10315.413338144346	10290.408099814276	10314.617854107833	10322.349375026391	10288.469526968081	10372.812981057266	10134.349879303109	10209.86976621069	10202.214934852935	10391.090699839724	10452.456826880825	10431.394497130568	10707.14060643585	10365.845203819114	10351.7568695282	10603.7523816204	10376.387511766789	10329.710194259616	10175.514956890354	10342.549241689198	10264.096959471482	10214.668511478994	10319.710156506922	10271.510756332207	10411.069372466643	10116.603165045653	10088.442338532273	10154.014109906526	10144.769154007068	9997.090607108881	10131.967903429175	9701.44958870443	9987.447165849318	9960.288787519221	9947.88779057286	10265.685683468235	10092.928105018149	10045.106195336926	10039.370660725821	9887.969692363966	10170.338761444913	10266.502845050614	10035.728679083017	10081.15664666284	10105.169452029797	10038.390193374427	10240.006687347968	10294.325498504659	10267.05833247885	10165.52014059474	10251.25470827526	10266.951531753177	10680.97379466751	10440.841360088287	10396.752191764212	10032.094454625489	10274.99400319778	10239.640849293453	9736.981297612449	9927.97304963334	10036.556189608038	10253.011078160003	10294.151959910305	10271.902444766338	10143.836248465288	9971.291313180025	9897.202469253121	9989.262487847876	9972.137911779851	10078.713139905596	9992.032992256307	9841.652603113727	10004.010679713605	9959.97790781215	9785.766756112289	9971.793184527833	9954.015881433892	9846.178905962668	9970.139009936698
CRNFORCAT-PWY	0.0	0.0	0.0	127.08093569124313	77.24517374338795	56.61643157437685	0.0	0.0	50.70299994045771	156.30687900168556	282.07868131323687	170.72389726254823	65.55071708095194	59.60820323644201	162.23372699916655	124.19553705187444	196.28145716355235	179.43651757990276	0.0	0.0	0.0	0.0	101.01406005638971	0.0	74.43980117286398	150.6511864867632	80.18525844222914	135.9662692733232	106.7187548643092	77.38966022704014	141.9346782987029	112.60730981211577	0.0	265.2404697052863	115.56471220008746	83.24895872098959	0.0	35.868440279163735	0.0	0.0	32.897290299559536	0.0	80.32372379399943	0.0	0.0	140.95195772565404	159.5680785541429	57.629094246725465	47.75485675897166	106.82064170921758	53.7022409626464	95.04888958072858	44.77794710049726	109.74281259621718	340.0922161029765	401.4918450577013	573.5430450737474	339.3807585417498	372.16305621657256	352.76124296871416	407.60511230632994	600.3367902898472	364.3900098008354	277.8009089980553	500.2895182982032	396.84152079724345	771.1780848247037	914.8743785354226	338.49268133719215	556.8526223734075	1123.1984405015596	802.543170186188	427.52877374349623	416.07211673441924	525.7611415351203	532.1110494988749	488.1291526352948	837.4899039946082	404.12882839166355	1134.8409586355883	627.8240612955477	885.2435978895799	323.1466323246705	1108.0343361725797	726.3959288639252	338.13033485722667	539.6664297607579	714.2039134273435	437.62173280283594	996.0860328541721
DAPLYSINESYN-PWY	7599.076679794313	7481.651321503209	7089.89375149208	6937.128821754859	6436.694970256468	6676.021615219553	6997.398731338562	7067.473886054875	6780.373865782925	7419.421140011929	7892.590715274446	7896.931660303052	7204.2692552202925	7252.004878554187	7994.759769962529	7692.023651338612	8211.449414522856	7693.266605818259	6981.911895064301	6887.977377145418	6960.3409356596585	7558.218619424265	8476.18525696777	8377.878577620322	6882.915563706634	7599.626868948717	7029.762624071133	7775.285893894967	7719.39034226238	7548.960101232865	8198.379262881374	7693.6633457887765	7407.495290239111	7571.456329314557	7550.640107212894	7505.684703175584	7677.303664000755	7865.3121350217025	7765.876120778176	7434.7463055615735	7932.756581393684	7668.9624306964215	7775.354749850508	7555.5327519329	8010.086900967314	7111.947275526686	7521.272949162199	7006.4255155467845	7459.743465907838	7411.9438577920755	7138.48735698931	7403.05082533889	7461.4993798499345	7432.715738669667	8648.323304061476	8604.206323494427	8424.318883231923	9105.818585362873	9170.515199597485	9106.938646365568	8676.646062308915	8873.02410710361	8774.629134093535	7808.829553168875	7726.269924372658	8190.056175292208	8179.006381523385	8277.854767896202	7605.968359550565	7864.158749592857	8356.32865793769	8575.534773897982	8845.850277345442	9068.133567510718	8829.648287904478	8738.029091595612	8503.924573232629	8467.915837970359	7974.519853981633	8794.152639700385	8616.613866331687	8408.094917801118	7658.565211794672	8358.797898502233	8348.72044980354	7403.267183280013	8265.679295846065	8223.948608191684	7868.665075668016	8423.965590049766
DENITRIFICATION-PWY	512.8953864170959	382.8631634962934	442.8709142762141	323.60578964618975	462.814335424337	543.803810273509	302.64731913817224	650.3701384752262	334.608852995993	380.7360044164796	624.1352167006057	441.71604508096357	379.7086140027612	340.1303624044891	337.94276196346993	603.6468910644804	674.6642666838176	362.19639795429964	567.5643705750722	656.9493990880042	502.8740008613147	740.1935835444497	698.1781420562465	1209.6669633549404	448.84617865931193	838.589794453212	568.4461077019874	600.0205635593879	837.0868932726505	532.7083039328555	687.3930863092071	455.3123512557538	568.2261208626185	474.523110237253	586.836487804001	417.37198999002845	651.8230792205961	584.465231539608	680.1778308368496	399.18024099290903	346.40031069794736	358.4538319201947	344.5836734803221	366.0421171625848	367.86716594031805	398.163200379588	373.9349613606371	416.99382772262396	459.04693560609604	422.1377841686467	484.96634720379456	345.32933072168794	308.32915562729056	411.0295061862291	302.3912533606594	254.24008248430377	261.21160054927986	269.8796085619037	285.0916828516154	271.2992900035093	298.7083365125967	334.89371455949936	269.57645235916675	141.24609654818227	243.49559513932107	241.7873861219716	381.71387908060603	313.3420842330977	317.3151512731525	261.60288409475356	446.34281947475955	456.4852595785474	234.32959181831507	182.52709257535562	284.84287415161947	314.9959213827313	279.64404593506515	306.3437799826474	141.31206473892365	438.202789261569	289.2079245946278	405.1045039209993	243.8359319321568	411.4927889759354	362.61438716419747	237.17928940945177	280.20277306053754	312.3563666395172	307.3060194454578	392.89985494782195
