row,col,bNTI,RCbray,process,row.country,row.site,row.landuse,col.country,col.site,col.landuse,pair_scale,pair_landu
K03,K46,-2.07496918859705,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K47,-2.13369796338531,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K48,-1.86298515812337,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K49,-1.94219395558758,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K50,-2.04149280960667,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K51,-1.90414464383898,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K52,-1.5366525997026,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K53,-1.57097883582104,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,K54,-1.96603814666932,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K03,M01,-1.39827453251633,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M02,-1.7006501314883,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M03,-1.74254618898282,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M04,-1.442471197648,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M05,-1.83782839907293,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M06,-1.8047248671729,0.99,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M07,-1.72789052954723,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M08,-1.62723714323217,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M09,-1.7795811345541,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K03,M10,-1.88987212711186,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M11,-1.8381643962149,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M12,-1.82890414961045,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M13,-1.77847156487041,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M14,-1.94685110226551,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M15,-1.82497951431023,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M16,-1.79306259243033,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M17,-1.69072998655058,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M18,-1.75455718605918,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K03,M19,-1.6621895775941,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M20,-2.24590350404645,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M21,-1.92672282036452,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M22,-1.47012686543464,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M23,-1.7257107044065,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M24,-2.0113204099353,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M25,-1.65550562138876,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M26,-1.83587685397318,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M27,-1.55878486308731,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K03,M28,-1.81692051816067,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M29,-1.99743848236352,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M30,-1.507844307144,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M31,-1.85293850892513,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M32,-1.68167564487298,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M33,-1.4370685617789,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M34,-1.90128593976457,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M35,-1.90890739813922,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K03,M36,-1.9864592795355,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,K05,-2.83135038575521,-1,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K04,K06,-2.11119832313342,-1,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K04,K07,-1.60894832610741,-1,Homogenizing Dispersal,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K04,K08,-1.31864462576127,-0.99,Homogenizing Dispersal,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K04,K09,-2.65407413498887,-1,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K04,K10,-1.78422883427367,-0.69,Undominated,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K11,-2.35542904408838,0.54,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K12,-2.25137949300607,0.09,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K13,-2.4167489925343,0.48,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K14,-2.12740494532985,0.9,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K15,-2.13527461988038,0.91,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K16,-1.98087885612945,0.49,Undominated,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K17,-1.93440389185107,0.84,Undominated,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K18,-1.79597545346838,0.37,Undominated,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K04,K19,-2.04195555630138,0.29,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K20,-1.8549278336178,0.49,Undominated,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K21,-1.96910841603685,0.48,Undominated,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K22,-2.27572231772911,1,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K23,-2.39656127298485,1,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K24,-1.7906757125304,0.88,Undominated,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K25,-2.3990202137957,1,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K26,-2.26948356859296,0.85,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K27,-2.1551561049957,1,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K04,K28,-2.14547158214114,0.97,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K29,-2.28348416960374,0.97,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K30,-2.19825414901216,0.9,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K31,-2.47412398183342,0.75,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K32,-2.15241404019627,0.85,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K33,-2.28898124630029,0.89,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K34,-2.02133692532228,0.56,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K35,-2.33348152391902,0.75,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K36,-2.2263602431236,0.65,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K04,K37,-2.04008493728931,0.98,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K38,-1.92267772878902,0.99,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K39,-1.61410741110764,0.99,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K40,-1.8855991010986,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K41,-1.98352342441663,0.99,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K42,-1.8667477460473,0.95,Undominated,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K43,-1.25576188612672,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K44,-1.11475659098938,0.75,Undominated,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K45,-1.66360574114534,0.95,Undominated,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K04,K46,-2.11888474193973,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K47,-2.31191230003197,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K48,-1.93668522185079,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K49,-2.14850341761822,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K50,-2.29177353890308,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K51,-1.84863919947847,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K52,-1.45264647211373,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K53,-1.69052654194613,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,K54,-2.23982610842147,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K04,M01,-1.27196264300242,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M02,-1.48445393398694,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M03,-1.74006329925887,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M04,-1.26556429474043,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M05,-1.97956939858462,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M06,-1.50333708824721,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M07,-1.34247320731886,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M08,-1.00521712207351,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M09,-1.41148552526993,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Natural,across_site_btw_country,Natural
K04,M10,-1.84958785430875,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M11,-1.94424720777627,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M12,-1.72127066475589,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M13,-1.73101372145887,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M14,-2.58680895342945,1,Homogeneous Selection,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M15,-1.68381408580626,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M16,-1.71673935996886,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M17,-1.53175779151058,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M18,-1.62157105299735,1,Dispersal Limitation,Kenya,D,Natural,Malawi,G,Farm,across_site_btw_country,cross_landuse
K04,M19,-1.39571649538818,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M20,-2.00848261418906,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M21,-1.10944106542285,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M22,-0.767934721518761,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M23,-1.5231073874031,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M24,-1.81810182752383,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M25,-0.891217712318013,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M26,-1.55387795088939,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M27,-1.17870663728249,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Natural,across_site_btw_country,Natural
K04,M28,-2.0456633063986,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M29,-2.11733254178362,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M30,-1.32542871283526,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M31,-2.17132535100395,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M32,-1.6026983470852,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M33,-1.25175834428408,1,Dispersal Limitation,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M34,-2.3231003959455,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M35,-2.20997875352168,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K04,M36,-2.41390723797282,1,Homogeneous Selection,Kenya,D,Natural,Malawi,H,Farm,across_site_btw_country,cross_landuse
K05,K06,-3.01971207749271,-1,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K05,K07,-3.25267615125233,-1,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K05,K08,-1.89568837083938,-0.98,Homogenizing Dispersal,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K05,K09,-3.67585064313284,-1,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Natural,within_site,Natural
K05,K10,-1.87089698450669,-0.14,Undominated,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K11,-2.57216130716622,0.78,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K12,-2.44963981521086,0.46,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K13,-1.74117776861924,0.9,Undominated,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K14,-2.25363138121759,0.96,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K15,-2.4685065000446,0.99,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K16,-2.44430388487815,0.72,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K17,-3.17461647100073,0.94,Homogeneous Selection,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K18,-1.31854729896697,0.59,Undominated,Kenya,D,Natural,Kenya,D,Farm,within_site,cross_landuse
K05,K19,-2.18461722649542,0.61,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K20,-2.1376256895446,0.31,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K21,-1.94727550596278,0.27,Undominated,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K22,-2.34796911960542,1,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K23,-2.34398801329991,0.99,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K24,-2.0922472515999,0.41,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K25,-2.49046278582547,1,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K26,-2.1013206400894,0.92,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K27,-2.61245382723489,1,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Natural,across_site_within_country,Natural
K05,K28,-2.57826843992078,0.97,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K29,-2.09442620291397,0.99,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K30,-2.55172109155986,0.91,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K31,-2.68993719789787,0.9,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K32,-2.55502891789503,0.88,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K33,-2.52940777276953,0.93,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K34,-2.31885132487144,0.74,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K35,-2.18423168159585,0.76,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K36,-2.23100299284955,0.68,Homogeneous Selection,Kenya,D,Natural,Kenya,E,Farm,across_site_within_country,cross_landuse
K05,K37,-2.58975730617299,0.99,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K38,-2.1586639495886,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K39,-1.89966605373848,0.98,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K40,-2.28430920329209,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K41,-2.11586124685609,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K42,-2.39142099808797,0.96,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K43,-1.84971682163086,1,Dispersal Limitation,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K44,-1.78414961294019,0.93,Undominated,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K45,-2.33444820966434,0.98,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Natural,across_site_within_country,Natural
K05,K46,-2.0555431671324,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
K05,K47,-2.24646598680675,1,Homogeneous Selection,Kenya,D,Natural,Kenya,F,Farm,across_site_within_country,cross_landuse
