Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.156082631981637	0.768171384850803	0.0757459831675593	K52_M26	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.176470588235294	0.705882352941177	0.117647058823529	K52_M27	Farm_Natural	F_H	Kenya_Malawi	diff_site_diff_country
0.179856115107914	0.80863309352518	0.0115107913669065	K52_M28	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.203301476976542	0.575152041702867	0.221546481320591	K52_M29	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.147058823529412	0.704248366013072	0.148692810457516	K52_M30	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.177705977382876	0.686591276252019	0.135702746365105	K52_M31	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.194907813871817	0.570676031606673	0.23441615452151	K52_M32	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.187828700225394	0.755822689706987	0.0563486100676183	K52_M33	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.200157604412924	0.691883372734437	0.10795902285264	K52_M34	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.221870047543582	0.664025356576862	0.114104595879556	K52_M35	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.197492163009404	0.700626959247649	0.101880877742947	K52_M36	Farm_Farm	F_H	Kenya_Malawi	diff_site_diff_country
0.46551724137931	0.230769230769231	0.303713527851459	K53_K54	Farm_Farm	F_F	Kenya_Kenya	within_site
0.205426356589147	0.524547803617571	0.270025839793282	K53_M01	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.186109238031018	0.4881995954147	0.325691166554282	K53_M02	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.190535491905355	0.585305105853051	0.224159402241594	K53_M03	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.161523309258043	0.547603414313854	0.290873276428102	K53_M04	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.159783344617468	0.509140148950575	0.331076506431957	K53_M05	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.153203342618384	0.477715877437326	0.36908077994429	K53_M06	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.18086500655308	0.530799475753604	0.288335517693316	K53_M07	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.169986719787517	0.52456839309429	0.305444887118194	K53_M08	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.174655285620486	0.534471437951412	0.290873276428102	K53_M09	Farm_Natural	F_G	Kenya_Malawi	diff_site_diff_country
0.0866920152091255	0.418250950570342	0.495057034220532	K53_M10	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.161032575291948	0.63060848186847	0.208358942839582	K53_M11	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.120956399437412	0.49648382559775	0.382559774964838	K53_M12	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.151685393258427	0.467696629213483	0.38061797752809	K53_M13	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.128205128205128	0.611538461538462	0.26025641025641	K53_M14	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
0.148201438848921	0.437410071942446	0.414388489208633	K53_M15	Farm_Farm	F_G	Kenya_Malawi	diff_site_diff_country
