Similarity	Repl	RichDiff	comb	landuse	site	country	relation
0.13882863340564	0.819956616052061	0.0412147505422994	K11_K22	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.170678336980306	0.778993435448578	0.050328227571116	K11_K23	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.156424581005587	0.737430167597765	0.106145251396648	K11_K24	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.211812627291242	0.765784114052953	0.0224032586558045	K11_K25	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.193548387096774	0.774193548387097	0.032258064516129	K11_K26	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.141630901287554	0.828326180257511	0.0300429184549356	K11_K27	Farm_Natural	D_E	Kenya_Kenya	diff_site_within_country
0.227799227799228	0.698841698841699	0.0733590733590734	K11_K28	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.220408163265306	0.759183673469388	0.0204081632653061	K11_K29	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.21903052064632	0.642728904847397	0.138240574506284	K11_K30	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.218390804597701	0.701149425287356	0.0804597701149425	K11_K31	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.237154150197628	0.711462450592885	0.0513833992094862	K11_K32	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.235294117647059	0.675521821631879	0.0891840607210626	K11_K33	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.259124087591241	0.616788321167883	0.124087591240876	K11_K34	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.236252545824847	0.741344195519348	0.0224032586558045	K11_K35	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.225469728601253	0.772442588726514	0.00208768267223382	K11_K36	Farm_Farm	D_E	Kenya_Kenya	diff_site_within_country
0.122042341220423	0.475716064757161	0.402241594022416	K11_K37	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.129353233830846	0.666666666666667	0.203980099502488	K11_K38	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.141818181818182	0.730909090909091	0.127272727272727	K11_K39	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0919117647058824	0.790441176470588	0.117647058823529	K11_K40	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.122529644268775	0.826086956521739	0.0513833992094862	K11_K41	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.112932604735883	0.761384335154827	0.12568306010929	K11_K42	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0926517571884984	0.674121405750799	0.233226837060703	K11_K43	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0809595202398801	0.638680659670165	0.280359820089955	K11_K44	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
0.0899224806201551	0.654263565891473	0.255813953488372	K11_K45	Farm_Natural	D_F	Kenya_Kenya	diff_site_within_country
